node,mean_dscore
2424,0.003760892455012635
2425,0.004668404565827059
2426,0.009209674606393672
2427,0.0038862209972070775
2428,0.006405996849832476
2429,0.006508391568366437
2430,0.0066514199812760764
2431,0.00617229638332919
2432,0.006632720038888228
2433,0.005456069588567613
2434,0.006343913904615565
2435,0.0036029599042147926
2436,0.0013034042394336927
2437,0.001465637710297318
2438,0.0019949042580038193
2439,0.0006117208567594114
2440,3.466617215328328e-05
2441,0.0005460789738115044
2442,0.0009365758321577151
2443,0.004205753189056348
2444,0.005022221697798941
2445,0.004785364814848024
2446,0.004912926097967806
2447,0.0036059234870547572
2448,0.005193178624290511
2449,0.005162704239534023
2450,0.005442621078661289
2451,0.005105838080921575
2452,0.005115814144166479
2453,0.0051188508346798915
2454,0.006139891134671998
2455,0.00513395536659745
2456,0.007727222806957114
2457,0.007972537886533987
2458,0.008682193914080741
2459,0.008661369566331237
2460,0.008637750059113597
2461,0.008290780011414527
2462,0.008629731214410272
2463,0.008527277046424496
2464,0.008512376845658705
2465,0.00816055418388119
2466,0.00851938869414193
2467,0.00853046094633747
2468,0.008445927017705898
2469,0.010538157841912178
2470,0.008513021845364002
2471,0.008568931476198688
2472,0.008584179479630779
2473,0.008541317067353811
2474,0.00513087649665128
2475,0.005154152340159229
2476,0.00311759831450205
2477,0.0040469027547479445
2478,0.005308246668103807
2479,0.005121629595634724
2480,0.005511987882245587
2481,0.005512597594834828
2482,0.004488897877914344
2483,0.006016615867967392
2484,0.004942482719763749
2485,0.005611391318537771
2486,0.00506596473585044
2487,0.0057727273836172
2488,0.005466476164255027
2489,0.007000127453193317
2490,0.00693881675346754
2491,0.005746545072219031
2492,0.0012147512697272126
2493,0.0012282750785340716
2494,0.0009379717000686203
2495,0.006514060804024675
2496,0.007049142821065494
2497,0.007357311879442537
2498,0.007320557123497407
2499,0.007080519362513728
2500,0.006809017526847503
2501,0.0055205052296348365
2502,0.007376737312275638
2503,0.007194753602102794
2504,0.007294998529174448
2505,0.00716239093664387
2506,0.0076169036855767355
2507,0.007455299612071537
2508,0.007377024215165177
2509,0.007334476012106608
2510,0.007366556717865867
2511,0.007346446437003516
2512,0.007364738710189884
2513,0.0035578992901726457
2514,0.0064220711427827185
2515,-0.0037435183318124364
2516,0.00048566167710939305
2517,0.0016682341723469746
2518,-0.009410233049065192
2519,-0.007782966027101634
2520,-0.006516124597499977
2521,0.0008269021652370199
2522,0.00021383372153394435
2523,0.0010644548788889844
2524,-0.0034672518957050693
2525,-0.006403652319291328
2526,-0.004275914270063027
2527,0.0014307706248744992
2528,-0.005013279569100033
2529,-0.005252992290778152
2530,-0.009407235130051516
2531,-0.00977519938669982
2532,-0.00546332145513049
2533,-0.005443743797047141
2534,-0.005376843829609378
2535,-0.011674548333513167
2536,-0.014332834519585324
2537,-0.009926343676112587
2538,-0.007906734186651295
2539,-0.003784438423471394
2540,-0.003532832860106018
2541,-0.002593470130075951
2542,0.0020804600326036165
2543,0.0030475539029524283
2544,0.004743193846596423
2545,0.007681802146936748
2546,0.006489093249695602
2547,0.0061381618551240545
2548,0.009854007968649403
2549,0.00532572095491779
2550,0.005238564421010802
2551,0.007403538266177749
2552,-0.0032496802091652064
2553,-0.004927763138737116
2554,-0.006369894966982599
2555,-0.008911853836018294
2556,-0.007007904894775669
2557,0.013446691237826115
2558,0.013674487995664493
2559,0.013414264792189132
2560,-0.011371033478638205
2561,-0.005682329482443002
2562,0.00853011269366806
2563,0.005988709730298312
2564,0.006439321958051601
2565,0.006101613300080334
2566,0.004867179274181724
2567,0.009093212311325835
2568,0.004691384242137911
2569,0.0070067194988469
2570,0.007173981421212758
2571,0.006095737891347378
2572,0.0036580275097044014
2573,0.002793873108718207
2574,0.0042154084654354215
2575,0.004401870592267341
2576,0.003610389144449281
2577,0.005203061644369622
2578,0.006565476593481258
2579,0.006389343952685674
2580,0.005948314115493536
2581,0.006149058580283088
2582,0.007284122411265565
2583,0.004742478310519317
2584,0.005030419830371396
2585,0.004834479685239237
2586,0.005119099864344194
2587,0.006225367232883266
2588,0.004759720844325871
2589,0.009543821787726154
2590,0.001393440992192685
2591,0.005192184748101216
2592,0.000887064247073843
2593,0.001328541174617381
2594,0.0009665475609142976
2595,0.0015739645354707393
2596,0.0010902915995466506
2597,0.0009226890999653491
2598,0.0014817236875027655
2599,0.002739321574117251
2600,0.0040963353569709446
2601,-0.0015086376498101278
2602,0.0016776138390357715
2603,0.001602209995583689
2604,0.0015161607179529418
2605,0.0015854943617516165
2606,0.0023866368785077953
2607,0.0023507108532780717
2608,0.0015547078033932718
2609,0.0022250900171661065
2610,0.0018907977028169269
2611,0.002518932701871601
2612,0.002152500304397712
2613,0.0036251137285344287
2614,0.0033648832271267613
2615,0.002329980410641496
2616,0.0042206053852399655
2617,0.0072725666363635325
2618,0.007732762755681112
2619,0.004783209013652162
2620,0.004579621883557927
2621,0.005073299931011036
2622,0.00432820142855536
2623,0.002460512488237135
2624,-0.0014513770505241164
2625,0.0007641372220770803
2626,0.003581813297298316
2627,0.006160589262035221
2628,0.00679873006421255
2629,0.007477074560108988
2630,0.006713862666622637
2631,0.01079743121898408
2632,0.007203852735981497
2633,0.0070608635435447445
2634,0.0040998658896940635
2635,0.0036564225677407423
2636,0.002614574756525261
2637,0.005023700174437338
2638,0.00516987094780099
2639,0.005477218765562723
2640,0.005527688699893528
2641,0.006251965437077604
2642,0.005755196021678697
2643,-0.004934275011155283
2644,-0.003671791632928564
2645,-3.533790797254848e-05
2646,-0.00021676072542943688
2647,0.0071903866389592674
2648,0.006097297394375197
2649,0.003696379610467583
2650,0.0028911380324759947
2651,0.008463476152660802
2652,0.0072060881802362715
2653,0.006276031049134421
2654,0.004717202468387675
2655,0.006217688879508113
2656,0.008936576505096853
2657,0.007999967083670638
2658,0.009429766256353826
2659,0.010153609641877061
2660,0.009738694451705358
2661,0.010872207301297721
2662,0.012045447477887402
2663,0.011909722719009138
2664,0.01181173246154291
2665,0.007986222821480803
2666,0.009394347049702746
2667,0.013061024234338836
2668,0.0072668805406834475
2669,0.005331040326823087
2670,0.0067344257807201635
2671,0.009169578591831692
2672,0.01175553905110275
2673,0.00975024758995959
2674,0.009243887263488782
2675,0.00867769008592552
2676,0.007400313863948594
2677,0.006033978310565615
2678,0.005232579134734677
2679,0.005452813741151681
2680,0.006160972121093059
2681,0.004203459896756896
2682,0.004862941175345523
2683,0.0013938160787802896
2684,0.005887649905376464
2685,0.005767759361943357
2686,0.003129564386350948
2687,0.006060114576119095
2688,0.006524086928826439
2689,0.007454525237235118
2690,0.0068219556183599095
2691,0.008570574582507597
2692,0.0065076536996454505
2693,0.008054866732069274
2694,0.006059029200882737
2695,0.0076264056197749425
2696,0.009141557678420923
2697,0.007955948095326659
2698,0.006078398920828326
2699,0.0053439516003929806
2700,0.004435558005074331
2701,0.0032599736753773268
2702,0.004241077963795922
2703,0.004514078579277293
2704,0.0035305367213989943
2705,0.0032551828166550324
2706,0.004205755640051931
2707,0.01032680028411584
2708,0.002615132832802691
2709,0.0021549470492225344
2710,0.003401390550889469
2711,0.0020830767704529897
2712,-0.0024849120266411968
2713,0.00016475115827398036
2714,-0.0018036866628625854
2715,0.004849317499836033
2716,0.0012930386551212542
2717,-2.389800513288037e-05
2718,0.014414247369855093
2719,0.014292118169722862
2720,0.004966530473179991
2721,0.004497170809498601
2722,0.009321087969012156
2723,0.003925545699377267
2724,0.0021115092304301634
2725,0.0031552811582940187
2726,-0.00020263617269360024
2727,0.0007500339942697805
2728,-0.000590050846990187
2729,0.007754089049334072
2730,0.007941541100510914
2731,0.0026568676424768263
2732,-0.0014222468164974866
2733,-0.0011759734690670813
2734,0.007861166063498166
2735,0.00659752534959537
2736,0.006426129433500334
2737,0.0041369372842005305
2738,0.007311167466149175
2739,0.008108124548995184
2740,0.00787977392373517
2741,0.008108420847487651
2742,0.01014731322450832
